232	136	155	11
177	102	141	18
94	128	153	14
95	125	147	14
47	102	140	12
235	112	121	13
136	78	145	18
125	133	150	15
90	120	149	12
37	125	129	9
221	127	127	64
185	116	145	10
59	134	137	7
124	134	136	9
35	136	145	7
204	124	147	14
17	143	129	10
74	111	123	12
22	104	133	11
265	151	102	12
239	129	116	16
258	123	120	17
136	78	147	17
50	104	130	16
160	138	135	18
79	145	150	18
272	112	125	24
34	132	153	18
49	104	131	12
110	152	118	18
182	108	146	18
61	123	129	14
259	127	123	18
162	136	137	16
101	130	141	15
84	157	131	17
113	124	133	15
22	107	146	16
143	128	156	17
275	104	113	14
31	120	142	12
100	134	143	13
134	86	163	19
23	109	154	12
83	170	134	17
212	124	123	16
144	144	170	18
89	125	144	18
53	118	136	14
98	128	143	12
63	119	115	14
247	160	119	17
144	146	176	18
148	145	137	17
118	100	113	63
30	116	123	7
174	108	147	12
83	172	127	11
219	122	113	14
54	120	127	11
100	129	137	17
50	108	124	17
171	131	127	12
214	118	135	20
85	152	121	13
158	132	137	16
31	120	139	14
199	82	131	18
218	117	117	18
111	150	115	16
89	133	119	10
115	126	122	8
11	128	136	7
186	131	123	9
179	108	131	7
192	88	125	11
254	111	114	10
208	138	103	11
52	113	105	11
125	136	146	16
57	131	143	30
113	127	129	49
234	117	127	30
183	116	146	18
