31	231	175	6
88	189	90	23
79	183	108	14
57	178	134	19
151	185	89	14
171	181	120	11
84	189	98	12
157	188	98	10
60	177	138	8
77	190	101	9
44	170	117	26
141	177	90	25
147	171	88	12
105	194	98	12
133	196	87	9
71	185	143	13
165	197	108	10
48	169	129	14
102	204	93	10
35	179	113	8
111	190	84	16
103	190	88	19
25	180	111	20
86	190	94	24
82	194	108	23
147	191	88	18
121	195	90	18
131	180	86	18
146	191	82	17
133	184	84	17
182	188	120	18
41	179	119	18
73	192	129	29
86	187	101	21
38	184	115	19
102	187	83	16
149	191	88	16
166	180	112	19
135	179	88	19
79	201	122	22
74	190	133	22
123	186	85	18
158	189	105	16
129	187	82	18
139	188	85	21
81	195	117	23
24	182	108	26
162	188	105	24
172	182	123	19
166	182	115	21
77	180	110	82
134	204	90	21
43	168	124	53
99	209	89	14
103	206	98	19
43	172	112	4
92	201	71	4
65	174	129	3
111	190	78	3
36	182	113	4
109	187	88	18
68	182	133	16
118	180	77	13
160	186	101	12
130	185	85	12
40	170	109	20
126	186	70	16
30	178	93	18
35	176	110	15
132	183	86	14
61	216	161	4
89	225	199	12
175	182	103	12
79	215	85	8
131	172	89	8
58	189	102	9
115	186	88	10
104	184	80	9
80	215	93	8
39	185	96	14
29	179	99	15
101	189	91	23
56	170	127	20
100	196	91	21
41	170	111	18
