224	126	135	14
284	155	128	20
19	98	131	21
129	118	134	15
349	142	139	14
88	114	137	13
198	122	134	15
74	116	137	13
332	156	133	13
107	117	137	8
220	126	132	9
61	112	138	11
146	120	132	10
126	119	135	12
220	126	137	12
270	146	132	15
173	120	135	15
108	118	137	12
7	93	134	12
28	102	135	12
151	120	135	20
329	160	129	14
61	109	137	17
250	134	131	17
22	98	137	18
282	156	129	14
316	166	136	13
204	122	133	13
158	119	133	18
106	120	137	19
74	116	135	17
20	98	134	17
276	150	132	21
188	122	133	13
25	99	132	17
285	155	130	15
297	166	129	15
218	124	137	21
337	158	134	15
334	155	129	12
210	126	137	18
362	128	139	14
35	103	138	21
180	120	135	15
140	122	133	14
285	158	129	13
214	125	131	12
215	126	134	16
156	120	133	16
83	118	134	25
190	124	137	15
322	164	133	13
16	98	133	20
303	165	129	15
107	127	134	8
233	138	133	6
143	123	133	4
101	119	135	3
64	118	135	2
106	122	132	9
193	120	131	11
156	118	131	10
226	130	131	12
98	118	135	13
98	119	135	14
209	129	127	14
312	166	136	19
333	160	126	14
60	112	140	13
242	135	129	14
245	146	133	8
121	124	135	9
104	120	136	8
305	170	127	11
328	166	128	7
342	151	138	6
127	124	134	9
107	118	137	31
81	115	134	20
122	117	132	18
200	123	135	19
64	112	136	20
