230	334	251	26
70	322	251	18
323	452	268	20
59	269	246	29
69	313	259	20
63	330	230	29
213	278	191	20
315	362	228	24
431	337	219	12
227	424	272	19
124	333	251	17
258	364	284	16
399	385	243	14
236	412	252	12
422	341	243	12
219	381	276	17
51	346	264	11
373	361	202	18
178	324	320	16
321	418	248	18
239	317	247	17
415	365	256	14
213	296	199	15
343	338	198	13
100	314	287	13
432	328	224	12
328	370	286	15
317	320	203	17
374	380	238	16
406	292	228	21
40	317	290	15
171	344	327	14
391	385	287	20
264	290	204	18
150	345	200	16
399	368	230	16
342	354	176	18
131	292	178	20
249	378	294	24
346	329	320	20
175	340	320	19
465	378	282	18
104	245	270	17
57	337	262	23
124	342	259	21
89	362	330	22
94	320	276	25
383	361	272	17
407	337	230	20
92	293	319	22
215	257	303	17
207	292	318	17
237	369	358	24
131	302	294	22
129	326	220	8
97	345	252	9
29	350	263	7
439	329	250	8
229	345	244	8
194	262	270	15
435	306	234	17
186	361	335	21
78	320	215	25
84	270	288	20
57	322	244	11
21	308	259	14
406	298	203	15
186	350	310	18
441	393	302	15
102	408	360	6
237	358	382	10
430	350	314	8
99	368	368	8
316	382	355	7
331	385	355	6
339	386	356	7
447	392	388	7
18	389	399	6
369	401	390	7
95	353	276	19
189	354	312	20
203	293	238	17
221	321	284	15
378	310	240	17
