395	292	211
353	293	211
544	373	247
210	404	239
88	302	279
26	329	352
210	404	239
269	292	255
144	298	252
545	336	243
365	276	226
580	241	256
336	290	226
123	313	268
81	258	252
380	292	219
272	308	274
255	289	240
409	329	231
35	328	324
352	294	222
79	257	256
395	292	211
88	301	275
107	321	263
50	285	300
88	302	279
253	304	239
285	328	266
218	438	251
124	318	274
334	293	227
469	337	230
232	340	231
188	317	240
285	328	266
342	296	224
452	324	228
545	336	243
43	321	318
113	322	251
230	346	231
334	293	227
141	314	255
253	289	238
317	261	231
431	314	224
26	329	352
70	286	286
218	438	251
483	332	228
414	329	226
88	302	279
88	302	279
44	301	314
123	333	272
395	292	211
163	305	236
561	258	243
512	357	255
431	314	224
107	321	263
202	382	251
13	313	324
70	309	288
230	346	231
35	328	324
489	334	232
269	292	255
353	293	211
253	304	239
512	326	243
214	410	239
111	318	263
550	321	230
379	260	212
141	314	255
144	298	252
379	260	212
385	308	215
244	330	246
272	308	274
214	410	239
163	305	236
253	304	239
193	316	252
140	350	268
380	292	219
391	317	215
188	317	240
26	302	318
232	340	231
563	312	243
16	297	292
471	352	227
427	322	231
159	298	248
561	258	243
544	342	231
26	329	352
