441	317	244
248	272	254
395	322	190
26	340	286
62	302	252
340	308	219
401	312	239
284	329	234
493	293	298
62	326	250
223	353	259
482	314	232
207	406	235
521	306	244
166	329	236
509	288	278
287	302	227
518	281	232
393	300	244
445	306	251
284	329	234
26	340	286
29	350	280
396	308	232
294	350	228
411	401	226
146	293	231
375	308	246
379	270	207
85	332	278
60	349	260
271	281	251
494	289	251
445	298	250
60	349	260
60	349	260
405	310	228
187	333	230
295	341	228
187	333	230
401	312	239
396	308	232
62	326	250
29	350	280
455	292	236
472	310	216
126	366	244
329	317	223
130	350	246
51	306	250
66	341	240
167	349	231
401	312	239
422	316	223
146	293	231
220	380	246
497	336	246
187	333	230
178	309	232
329	317	223
396	308	232
411	302	207
219	358	238
341	324	226
377	329	210
310	306	220
146	293	231
379	270	207
164	309	226
248	272	254
328	310	212
51	306	250
454	306	234
328	310	212
249	248	227
75	256	243
266	349	258
390	338	239
130	350	246
189	297	239
51	306	250
248	272	254
180	308	228
293	321	238
286	306	206
441	317	244
54	301	280
421	370	224
274	320	250
494	289	251
390	338	239
389	352	243
328	320	235
220	380	246
178	309	232
465	392	235
445	306	251
408	306	254
54	301	280
45	297	295
