396	188	107
423	208	95
71	185	105
429	195	100
244	184	92
313	168	81
80	158	83
22	92	94
190	147	92
23	96	99
291	148	81
88	152	87
136	161	87
44	168	86
269	165	81
174	165	103
213	181	80
267	161	84
129	173	89
147	175	83
417	176	95
324	180	95
187	160	91
266	170	95
39	166	92
80	160	86
310	166	85
228	152	83
261	168	82
81	166	84
356	138	101
21	110	105
72	188	105
73	160	100
21	100	99
363	185	109
270	157	93
133	156	93
43	156	93
407	207	103
316	172	95
203	154	90
256	162	86
317	190	87
356	168	95
415	173	107
357	172	105
44	173	104
271	173	102
21	118	101
149	180	100
68	180	91
198	160	94
283	154	99
42	156	102
400	206	107
411	183	103
65	201	108
321	182	103
127	179	106
420	167	117
424	193	108
11	120	103
425	212	113
65	187	105
140	170	93
278	169	93
369	198	111
275	166	93
364	196	99
410	191	98
333	161	105
384	167	91
435	188	105
199	180	102
400	172	94
203	169	90
305	172	97
213	182	88
77	164	82
242	164	87
173	190	81
329	154	101
213	150	81
229	173	65
181	161	85
143	167	93
182	154	94
200	167	91
358	170	82
214	179	103
18	110	98
384	142	85
52	175	91
423	196	85
332	187	81
275	174	61
316	158	85
223	155	51
303	203	72
65	187	86
60	174	91
303	184	94
361	169	99
179	164	92
185	163	74
159	176	77
65	180	91
162	177	88
427	192	102
327	168	96
157	160	90
113	186	91
331	181	92
124	189	99
298	190	96
12	143	86
257	160	81
20	90	97
116	186	97
30	146	116
44	181	102
172	179	104
302	179	85
154	176	91
393	196	117
230	154	83
238	173	96
262	180	103
237	181	93
89	160	90
277	172	87
91	180	89
356	155	101
204	159	95
250	148	65
293	164	79
322	147	93
11	132	91
26	104	83
409	180	111
183	160	96
424	182	82
241	192	77
82	154	97
215	183	70
300	175	66
42	176	89
188	158	105
334	176	84
208	178	79
260	164	79
212	175	85
12	141	83
303	178	82
38	168	90
238	168	103
423	196	89
232	166	79
