569	321	342	5
412	437	234	13
523	422	239	20
170	285	267	21
548	284	239	14
312	356	239	26
222	309	262	15
547	284	238	15
9	132	268	15
463	438	231	26
461	333	232	11
410	324	250	18
605	394	214	11
266	342	239	10
148	248	259	102
75	176	279	57
347	372	239	18
344	360	239	13
576	448	223	24
533	425	215	14
83	241	387	13
369	400	247	12
564	426	230	19
311	357	252	20
633	529	207	41
69	173	260	13
58	145	264	14
298	336	258	18
376	405	240	14
583	470	222	17
76	170	274	16
273	340	254	16
283	338	252	19
258	326	251	11
607	501	212	32
100	214	252	7
513	412	230	11
275	345	251	15
362	400	242	14
57	146	267	10
322	352	247	13
615	510	208	18
626	522	211	12
517	420	235	16
153	272	259	23
400	426	238	12
46	142	263	15
101	213	262	13
336	346	250	12
23	150	267	11
290	242	275	14
79	172	259	14
488	456	223	8
521	429	227	3
34	164	247	21
383	413	232	18
223	318	251	7
84	180	258	20
455	438	246	44
306	352	247	19
148	249	256	13
451	440	222	24
272	342	252	18
189	302	266	11
496	428	224	15
595	496	208	29
561	424	223	26
339	245	334	4
231	321	256	10
183	309	248	8
571	445	224	37
586	489	218	15
471	434	208	12
378	409	226	8
66	160	263	18
9	142	255	10
250	320	256	12
58	146	258	16
338	249	256	16
493	330	232	23
61	146	256	18
151	224	270	27
