418	40	68
919	70	142
433	39	77
639	133	77
963	118	173
426	39	70
738	54	48
869	47	96
928	83	137
274	72	64
707	77	50
781	38	45
404	33	63
361	40	50
715	71	50
141	181	119
721	65	53
504	109	102
668	96	58
360	40	46
95	173	107
899	64	116
466	62	84
181	146	107
229	92	92
616	154	77
103	187	112
491	92	97
220	107	95
325	64	44
903	63	125
492	98	102
474	77	103
431	34	78
407	37	66
52	124	114
870	44	86
270	79	67
725	75	47
30	74	121
522	139	110
192	145	106
504	98	105
47	121	122
246	90	92
164	170	132
274	74	63
822	41	69
386	45	64
127	194	127
102	189	111
441	41	80
872	56	99
515	108	106
594	192	83
97	170	109
181	148	110
336	81	49
757	38	42
708	76	42
171	160	123
882	57	110
369	39	43
344	55	49
372	40	55
703	84	49
60	126	112
778	30	46
343	55	43
938	100	166
184	151	107
69	140	108
252	100	84
318	55	43
470	74	90
523	129	110
241	90	82
907	66	128
27	94	116
967	123	182
204	113	88
639	123	86
54	122	106
519	131	108
235	85	90
464	68	86
459	76	92
561	178	100
886	35	109
206	109	101
439	44	82
88	165	108
229	94	92
739	59	47
872	51	97
19	79	114
526	123	105
522	126	107
230	116	96
438	47	76
649	129	75
162	173	121
350	33	36
814	39	62
83	159	107
213	113	94
222	96	86
902	64	111
463	70	85
175	146	117
860	40	79
270	63	68
341	53	34
849	35	90
289	68	72
633	145	81
669	101	72
502	98	101
819	44	68
64	146	107
596	170	85
891	85	116
221	111	91
43	112	120
272	79	71
943	86	160
739	59	45
456	62	89
897	53	135
96	175	104
358	46	44
800	38	60
796	29	55
956	107	182
835	40	77
70	146	106
937	96	159
587	196	84
232	102	84
475	65	89
540	174	103
325	64	45
391	45	60
459	65	83
859	49	83
89	143	105
130	205	116
803	32	50
82	163	105
379	31	55
601	170	90
849	39	61
492	112	103
307	63	42
161	166	131
497	105	103
320	65	45
232	102	92
859	46	81
