9	82	104
24	75	116
39	111	114
55	126	104
68	136	104
81	155	107
96	170	109
110	185	112
124	195	117
140	194	127
154	184	130
168	160	121
183	146	105
197	125	99
213	113	99
227	96	88
242	85	78
257	76	73
271	78	66
286	74	56
300	72	53
314	72	48
336	62	44
351	46	42
366	37	50
384	34	55
400	32	63
417	38	67
431	43	75
446	53	80
14	88	114
43	109	116
60	136	104
75	148	106
89	165	110
104	184	109
117	193	117
131	199	121
159	180	134
173	160	114
186	142	109
204	119	103
217	109	92
237	92	76
250	81	75
263	81	73
282	79	69
308	74	55
322	66	45
337	61	44
351	47	43
366	35	51
382	36	53
396	32	63
412	33	68
425	39	72
440	56	79
456	60	88
470	72	94
486	104	101
501	102	105
516	124	105
529	148	107
547	172	107
562	196	92
575	203	80
589	197	71
603	162	82
617	148	77
631	134	76
657	109	68
671	93	62
694	79	56
714	72	51
734	59	43
756	33	43
770	34	43
786	35	55
800	35	60
819	38	64
836	38	79
850	42	86
864	48	96
880	52	108
894	59	115
921	79	139
935	87	151
951	99	171
965	126	187
989	171	205
14	100	107
33	100	121
52	131	121
67	142	104
83	160	107
103	190	114
117	209	118
136	195	133
154	183	134
173	154	114
194	135	102
207	125	99
231	95	86
250	82	75
268	78	74
12	91	109
29	79	114
46	113	119
59	128	106
80	161	111
101	183	114
123	200	122
144	195	131
173	163	107
187	144	105
203	123	100
218	110	93
233	96	88
246	86	80
259	81	73
274	78	67
288	79	60
304	74	55
327	65	47
343	51	45
358	42	47
371	40	50
384	33	56
399	32	66
415	40	72
429	42	76
454	60	88
468	72	92
493	90	102
517	122	108
530	139	111
554	176	105
578	202	92
592	192	86
616	159	81
631	144	79
653	117	74
666	107	66
679	95	64
702	81	56
715	67	50
728	68	49
753	46	46
767	42	46
781	33	43
794	35	56
809	36	64
834	42	79
849	45	84
874	53	106
887	58	112
900	68	125
913	77	136
927	85	151
953	109	173
975	142	201
997	184	216
15	83	114
37	114	117
51	125	121
76	155	106
103	181	114
127	194	123
149	191	131
162	180	135
177	155	109
200	128	103
213	115	99
235	90	87
249	85	80
262	79	74
286	78	62
299	74	55
313	76	51
337	59	44
362	44	48
386	33	59
399	33	64
413	37	69
438	51	83
463	66	89
488	85	100
28	87	115
15	91	114
41	103	117
62	134	101
92	164	107
113	190	112
126	194	118
142	198	129
157	180	137
177	156	119
14	85	114
38	112	116
57	130	103
77	150	108
95	178	108
19	85	114
43	111	120
66	137	107
87	162	102
108	183	115
137	198	125
158	183	132
184	146	105
206	114	97
231	98	86
11	87	110
26	86	116
46	124	121
59	144	108
72	156	111
87	176	110
100	198	118
116	204	119
132	198	124
147	182	134
14	82	113
35	103	112
56	133	107
76	150	107
95	178	110
13	97	114
35	118	114
53	138	118
68	144	105
84	159	105
101	189	112
117	198	116
133	204	127
147	189	128
162	164	125
