69	312	111	12
250	236	138	12
177	197	135	12
246	278	148	12
51	149	131	13
106	232	148	12
294	288	126	12
10	154	140	14
318	249	130	12
123	297	128	9
145	276	131	9
72	258	138	8
146	270	160	9
18	206	118	9
191	262	116	9
32	288	134	7
229	284	123	8
38	205	122	10
232	245	140	9
114	388	152	14
76	153	108	12
302	252	136	16
218	196	148	16
24	304	115	14
155	340	118	16
325	248	127	16
132	214	122	12
312	274	138	17
290	304	131	12
176	229	110	12
214	225	119	11
308	288	132	12
44	161	127	18
314	225	120	18
132	229	126	14
110	316	162	14
311	268	138	12
282	205	115	15
251	245	143	12
302	249	132	11
95	69	142	13
202	280	136	11
69	306	119	12
186	229	152	12
48	157	142	11
262	246	168	10
64	342	111	14
282	184	119	13
83	45	163	13
242	237	140	15
38	221	135	17
23	272	134	12
237	226	160	10
243	264	132	9
139	276	138	10
51	153	116	12
44	160	126	9
69	322	112	16
156	344	124	20
285	233	106	18
149	260	134	18
307	293	156	21
328	212	162	25
150	258	120	17
217	174	146	17
178	185	140	18
233	236	130	21
177	240	131	17
241	254	134	26
72	257	138	17
256	240	160	19
148	254	147	26
