411	130	154	26
421	184	137	20
382	156	169	16
366	148	154	20
217	206	92	18
45	146	152	18
139	146	141	28
327	168	178	17
394	136	176	13
197	198	161	84
393	136	173	14
407	147	149	15
98	135	150	16
250	141	148	14
14	152	152	9
28	154	163	8
321	168	187	8
127	154	155	8
440	182	143	10
411	132	157	19
365	149	152	17
144	147	143	18
298	138	160	17
120	153	159	21
340	160	155	20
370	146	156	13
373	145	155	23
21	156	152	16
147	148	143	15
70	157	150	14
385	146	169	20
408	138	154	19
97	146	145	18
307	144	172	15
274	150	127	31
208	224	159	16
135	146	138	20
127	149	144	21
126	149	145	25
19	156	153	17
176	144	160	22
207	224	172	21
400	175	166	16
258	134	129	13
434	198	155	21
303	139	169	13
198	200	161	15
264	138	125	17
442	170	151	13
80	117	161	19
399	166	174	15
77	145	136	18
286	141	163	16
244	133	149	12
326	166	187	3
292	148	159	3
50	153	150	3
16	155	141	3
168	153	139	15
360	142	139	27
215	201	113	17
236	84	131	14
427	206	123	17
411	126	161	16
129	148	131	14
324	168	185	18
434	198	146	11
434	204	151	14
134	143	136	11
175	142	155	9
133	151	137	6
402	160	140	7
287	144	157	9
178	151	157	8
42	142	160	8
88	186	205	9
313	162	177	8
201	216	165	23
291	148	161	22
167	150	143	18
175	142	155	16
313	148	167	18
