9	328	195
25	378	158
39	353	162
61	380	178
85	292	211
110	286	168
130	272	178
144	326	191
161	260	192
177	330	210
192	386	218
208	389	215
227	338	210
244	321	206
262	329	163
279	302	167
293	318	183
309	329	159
326	333	150
342	314	159
357	332	162
373	312	151
24	366	175
38	380	159
52	408	187
67	336	162
83	310	184
103	268	207
118	265	188
136	310	188
13	346	162
29	402	154
42	414	142
57	412	160
70	357	163
84	298	199
100	276	216
115	282	183
138	309	175
153	306	195
177	341	219
193	378	216
212	376	211
225	340	202
240	330	202
264	333	180
277	300	172
300	318	164
314	321	164
331	336	162
344	321	150
368	321	150
16	349	198
40	386	171
68	365	172
82	308	178
99	284	203
115	272	195
129	313	178
149	332	204
164	252	188
179	333	224
206	366	216
224	324	214
241	316	214
258	340	195
273	309	151
289	309	154
308	309	154
321	333	152
340	314	155
354	332	152
14	358	214
29	396	170
49	393	162
84	326	190
103	266	238
125	284	167
144	334	210
161	272	198
182	342	219
196	405	211
217	358	200
231	338	203
249	329	203
271	314	148
291	318	172
15	348	192
29	401	156
48	386	168
70	345	176
92	284	204
108	282	203
121	270	187
134	298	180
147	318	191
163	264	183
177	317	211
192	389	220
210	381	208
224	344	215
239	334	207
254	340	196
272	322	163
289	317	184
304	329	167
320	342	167
338	324	146
359	334	159
389	357	176
22	385	190
39	390	179
55	396	187
69	349	198
85	306	195
99	277	242
123	266	184
139	314	188
156	280	186
176	306	220
197	369	214
217	330	207
238	321	206
251	348	187
273	306	160
295	317	175
309	325	159
322	346	166
348	334	146
371	324	156
391	361	170
20	361	188
40	396	166
59	405	171
81	314	192
106	285	220
129	278	183
153	305	200
173	309	211
193	412	218
217	338	200
236	321	208
254	344	204
274	312	167
289	324	168
310	337	164
329	341	158
348	336	162
369	330	160
390	368	180
20	369	202
36	396	174
54	413	192
72	349	194
86	294	224
106	273	232
123	265	186
137	308	200
152	292	184
169	265	195
184	348	224
200	389	207
216	354	211
232	348	236
246	341	219
267	336	172
281	310	168
298	324	154
316	336	170
13	350	186
28	393	166
51	418	158
66	394	183
81	284	207
100	284	215
122	284	215
144	316	204
158	249	196
181	342	222
13	350	195
37	361	135
60	390	158
81	314	186
101	269	228
23	369	179
49	394	147
69	384	190
92	288	202
114	293	180
138	305	180
162	249	191
181	348	223
201	378	208
229	334	215
11	333	182
26	389	156
45	409	148
61	404	171
76	338	192
90	289	176
110	285	194
129	274	163
142	320	196
157	244	196
19	349	178
70	349	188
92	292	196
105	278	228
122	274	187
10	342	196
23	364	172
39	393	155
52	408	163
69	345	183
84	317	202
99	288	230
115	286	224
140	333	180
154	280	191
