166	292	207	14
65	345	167	13
240	338	214	24
70	341	219	9
271	306	179	16
114	274	180	18
262	326	171	16
236	318	220	9
295	326	151	12
179	349	215	25
16	362	172	6
144	301	187	8
53	380	159	9
212	333	179	8
253	345	152	6
151	274	183	7
178	346	206	7
215	338	206	4
93	282	224	6
376	333	159	19
230	317	198	14
103	278	203	11
131	313	184	10
117	269	170	13
198	382	234	15
230	322	202	13
40	404	143	13
265	317	147	12
353	341	151	17
268	316	158	11
224	321	207	14
218	326	214	10
217	341	227	11
38	401	178	10
343	329	146	10
361	333	154	13
156	262	182	26
337	324	160	9
129	301	186	9
275	310	171	13
217	325	210	11
35	397	152	10
256	330	158	15
188	393	239	18
317	333	160	11
87	278	207	14
176	354	230	11
283	310	171	17
57	382	188	9
154	280	184	16
261	310	152	21
15	380	180	15
215	328	208	10
312	342	148	42
252	333	170	13
20	381	163	7
40	405	139	7
124	277	184	7
295	332	150	8
84	296	226	21
144	317	183	16
215	336	199	12
108	290	198	36
21	380	155	21
162	254	195	14
280	313	178	27
266	324	147	28
31	365	135	12
53	382	150	17
124	281	180	18
330	318	150	29
270	314	160	9
205	377	198	15
227	334	210	6
36	404	171	9
84	300	203	7
201	358	200	10
119	273	188	9
102	294	194	18
322	337	139	18
301	332	143	11
155	268	191	17
51	400	162	14
214	337	194	15
