35	163	148	8
79	157	108	17
63	140	67	14
71	132	79	13
22	88	60	23
36	120	55	14
75	118	91	13
42	158	63	13
96	144	75	11
75	120	87	14
54	136	56	20
10	58	65	33
56	124	64	13
82	173	91	19
69	133	97	18
62	142	59	19
45	162	63	16
89	186	89	21
44	163	55	13
48	113	67	15
114	146	85	18
63	143	67	17
87	184	91	17
99	153	87	24
85	193	90	22
114	151	86	19
95	144	75	22
42	170	67	25
79	158	111	21
25	90	70	16
77	135	104	18
72	121	93	18
18	94	57	16
63	140	62	19
92	148	77	17
69	135	92	21
105	194	69	18
22	95	63	14
98	158	89	12
27	93	60	18
102	160	77	14
51	120	51	16
44	163	61	19
89	190	88	16
109	184	75	16
95	143	75	15
71	134	87	16
113	154	87	16
113	148	85	16
78	146	102	14
39	154	49	23
13	80	57	28
10	59	60	21
60	141	53	14
12	81	69	16
59	123	48	9
67	148	78	11
69	142	69	3
90	153	81	14
49	118	61	13
43	158	53	18
16	105	57	13
94	146	61	14
93	142	63	19
42	156	56	16
71	128	73	13
24	79	63	17
91	131	72	20
58	108	49	16
99	151	67	16
55	134	45	10
100	156	61	7
103	154	47	10
87	185	77	7
32	116	41	12
23	116	61	6
20	104	44	8
51	130	31	10
36	133	48	10
72	122	87	24
98	162	77	21
71	133	81	20
95	142	69	19
36	126	47	19
