61	130	71
38	108	64
61	136	54
27	114	54
30	95	63
109	146	65
42	142	53
107	156	58
39	124	52
84	157	82
28	124	60
36	103	57
36	86	53
26	109	47
83	144	82
92	192	79
67	150	60
71	161	66
26	106	55
94	204	84
93	184	80
34	95	58
93	191	79
20	102	52
85	150	81
101	148	65
104	171	73
106	166	71
88	170	70
21	110	63
58	142	51
59	134	59
50	158	67
60	132	62
42	131	60
102	150	62
96	176	78
22	130	72
55	114	75
35	113	55
78	151	73
70	140	85
76	140	85
91	164	84
27	133	71
37	126	65
59	126	65
40	128	65
39	134	66
27	134	66
98	134	67
58	142	68
37	120	74
97	127	79
97	161	85
69	146	73
95	172	83
101	162	75
44	160	75
74	154	79
58	139	69
84	155	79
44	170	70
83	164	82
21	118	69
37	117	67
101	161	78
21	105	62
54	142	73
28	137	67
80	94	87
27	152	83
35	82	57
41	123	63
17	96	59
53	125	61
91	183	59
87	175	89
68	149	67
39	151	75
102	159	69
57	142	65
25	105	63
67	163	60
111	169	66
97	194	81
13	100	67
29	96	72
72	156	64
58	101	48
37	103	62
75	170	90
102	136	82
81	132	83
105	160	104
17	97	92
38	122	59
25	119	55
108	145	88
71	150	80
47	162	75
102	162	89
20	123	69
72	148	82
15	100	68
93	186	90
104	148	75
23	140	54
57	121	50
65	124	61
71	151	71
79	128	83
25	105	56
87	122	70
24	145	68
83	145	102
58	128	63
32	116	67
69	124	50
28	124	52
71	164	69
67	142	59
55	136	61
61	136	60
71	156	60
29	128	67
76	140	82
91	182	87
48	172	55
61	147	62
17	80	55
60	140	61
57	122	54
20	102	58
79	110	75
70	153	59
102	151	78
92	186	83
69	131	54
72	162	77
83	122	85
48	166	57
94	174	75
49	158	68
45	139	56
73	170	73
73	158	71
102	148	73
101	158	69
51	167	47
75	142	65
92	148	75
23	130	54
75	142	69
18	74	55
38	100	63
30	112	77
16	63	58
42	164	65
105	160	69
