1080	330	163	12
315	342	212	18
206	178	255	16
397	514	166	16
210	172	215	13
338	376	94	14
820	386	214	17
967	305	110	10
677	342	267	12
454	234	150	76
798	346	292	24
647	393	214	14
1085	338	170	18
552	586	263	20
688	345	287	12
339	384	92	20
184	274	242	15
518	406	175	15
314	340	220	21
454	237	139	14
179	338	254	18
80	364	112	21
1124	426	186	16
723	341	294	19
621	316	184	20
747	338	282	22
865	498	236	25
243	290	80	18
407	494	124	24
103	542	170	25
157	476	284	20
403	512	139	21
33	409	227	20
1132	442	188	18
363	494	163	29
1142	445	216	22
686	330	291	20
574	385	252	36
66	312	118	22
573	382	246	17
223	196	90	17
93	510	132	16
618	326	198	15
541	554	254	14
1036	336	178	19
119	422	238	15
140	409	279	14
225	214	79	17
961	345	135	17
1033	326	179	11
479	252	152	25
607	312	226	12
444	262	98	19
664	326	268	13
371	492	198	7
597	286	216	9
133	353	248	8
143	460	267	7
440	285	91	10
592	254	239	11
565	438	234	28
870	505	214	21
970	332	120	20
965	334	91	20
911	442	194	15
1015	362	191	18
441	270	86	15
397	521	152	15
938	321	230	13
748	329	328	9
914	414	212	8
841	510	216	10
298	340	170	11
127	344	266	8
958	356	147	11
614	321	178	9
686	314	275	12
937	318	236	9
376	493	228	18
671	341	272	13
356	517	110	25
841	510	206	20
204	194	272	24
