115	166	138	13
77	418	83	13
29	217	162	11
63	326	283	12
53	226	240	11
122	116	186	11
88	384	60	13
14	217	78	10
72	368	147	14
73	397	128	33
41	222	176	14
60	298	270	10
15	224	86	16
84	437	58	13
86	406	58	8
72	386	144	15
117	149	162	14
121	122	190	12
85	414	66	20
85	426	60	11
23	254	136	17
116	169	154	15
46	234	172	19
136	214	118	15
55	257	250	16
110	209	99	13
116	176	146	15
61	296	276	17
101	266	99	13
125	122	200	12
130	149	148	15
107	222	104	16
82	444	59	14
119	124	172	13
24	260	148	11
116	166	148	13
60	298	280	17
40	212	184	12
95	310	99	19
30	241	158	14
127	120	180	15
89	377	80	11
43	226	166	11
118	125	163	14
52	249	235	12
18	240	110	14
118	162	159	15
103	249	90	9
106	228	100	19
60	297	272	24
111	200	106	21
67	340	216	18
76	422	91	20
73	396	115	14
115	156	132	13
120	128	174	11
48	226	196	10
23	260	135	11
41	214	166	23
55	253	252	19
130	152	152	18
67	324	216	20
110	196	111	17
35	222	166	16
23	234	120	17
86	412	60	25
114	194	114	25
23	253	127	16
67	314	232	4
36	248	256	6
61	337	256	8
47	249	178	5
54	284	227	7
132	197	120	8
65	337	219	7
112	197	135	6
10	204	75	9
22	256	136	8
101	264	87	19
29	244	147	16
104	249	96	16
90	368	66	14
98	284	90	14
