10	172	76
25	257	136
38	221	166
53	230	187
68	326	228
84	457	44
99	296	111
113	202	111
137	198	156
160	237	223
13	192	56
30	252	144
45	204	159
59	269	236
75	381	132
91	398	42
107	268	110
128	125	216
144	238	135
158	240	214
13	185	64
28	256	148
43	226	182
58	253	236
76	384	80
96	301	90
113	188	131
132	126	170
150	248	167
21	232	103
15	194	80
33	258	172
46	234	182
61	282	255
87	470	47
101	282	118
116	212	154
135	154	148
154	237	187
17	224	90
38	248	190
52	238	187
79	402	94
104	277	110
117	198	140
137	198	163
150	257	175
18	210	84
34	244	148
58	260	216
85	448	24
106	260	123
128	134	200
144	230	144
17	228	92
42	241	172
59	273	234
84	440	52
103	248	120
127	118	180
142	228	146
164	265	216
16	212	79
36	237	175
49	236	170
64	297	247
81	440	71
14	234	107
27	301	120
46	232	171
65	302	262
82	425	107
95	388	116
110	260	108
126	132	204
141	272	131
155	237	191
28	273	142
45	248	186
64	292	250
81	410	108
101	305	122
9	152	82
23	245	135
39	236	186
57	256	234
75	374	140
90	409	72
103	282	128
116	180	160
133	138	180
148	253	152
163	261	222
13	197	70
26	256	143
48	225	159
71	372	170
86	450	39
103	276	123
120	145	195
137	188	144
152	226	178
1	272	226
17	238	80
37	228	211
51	240	183
67	330	263
84	441	58
97	328	110
112	198	142
133	142	159
157	249	195
13	174	67
37	236	187
51	229	174
72	381	106
91	389	82
107	256	111
125	112	224
142	233	126
161	248	212
14	186	71
31	272	179
44	236	192
64	318	266
85	458	62
104	250	112
117	185	158
138	214	128
157	242	206
12	180	78
26	240	154
40	237	175
54	262	246
71	353	199
86	446	36
101	276	110
120	174	180
135	217	127
153	240	183
14	193	71
39	241	192
62	290	258
77	393	104
90	385	79
105	242	114
128	140	206
145	240	159
160	250	219
13	206	74
27	257	184
42	229	184
55	246	220
68	360	239
83	448	28
96	337	90
114	184	138
134	170	155
158	248	210
12	177	66
28	254	135
48	226	168
61	281	246
78	406	103
92	401	75
108	229	111
124	98	207
137	200	139
161	269	215
13	178	56
13	206	120
28	281	136
41	241	170
54	228	188
80	440	112
102	265	127
115	224	114
128	84	235
157	230	203
20	216	67
17	208	82
40	246	191
68	340	208
96	322	103
118	160	182
24	268	111
51	228	179
90	454	47
144	254	147
17	218	78
41	228	188
81	420	47
109	248	107
142	245	124
29	237	159
13	174	50
32	269	186
45	244	186
58	306	260
77	405	120
93	389	100
108	253	122
121	181	182
139	253	131
152	265	187
19	230	70
52	236	176
71	346	228
94	362	87
116	137	150
11	162	22
35	256	179
49	242	190
70	360	156
92	386	75
114	201	171
127	137	230
149	258	166
19	248	108
43	229	200
