341	181	134	10
169	246	139	10
138	244	158	10
40	238	139	10
159	242	151	13
178	226	145	8
18	222	150	10
345	185	142	11
392	184	126	8
300	177	130	8
379	167	152	5
168	249	145	7
500	180	133	14
130	223	159	11
360	155	140	7
354	148	142	7
180	232	149	8
350	159	142	11
405	151	160	8
554	146	126	18
497	178	128	13
129	229	158	14
25	228	146	15
87	220	110	19
462	180	143	16
393	183	124	12
486	171	148	15
356	159	146	27
357	161	142	17
274	212	162	20
398	184	132	15
522	148	110	12
274	220	147	20
556	138	111	17
489	180	131	15
326	150	128	16
261	225	162	11
550	159	115	12
233	210	179	13
557	134	116	11
544	166	146	13
314	160	132	14
347	174	142	15
224	220	173	21
325	148	126	14
320	158	118	18
507	184	116	15
35	230	133	16
297	180	126	13
155	248	219	11
551	142	179	31
333	140	221	13
220	208	228	12
62	215	141	9
436	152	130	7
41	231	146	11
477	164	157	8
415	169	150	10
333	155	124	20
76	218	136	23
452	179	118	15
452	179	114	19
256	227	152	15
366	160	118	14
99	220	148	18
215	217	151	15
402	172	129	19
489	176	122	14
105	229	194	5
327	140	127	7
420	164	114	6
354	142	113	5
554	149	106	6
405	144	134	7
210	232	123	7
190	211	122	7
255	212	141	6
500	166	134	7
447	183	145	20
175	236	131	17
313	158	121	11
217	222	162	17
533	145	119	15
