205	92	142
105	135	137
293	130	117
249	142	134
75	104	137
13	120	125
184	114	143
256	136	132
237	124	125
56	119	131
167	134	135
126	114	111
255	139	124
96	133	139
80	105	123
74	105	132
64	130	135
78	118	123
190	127	138
79	106	139
10	133	127
12	135	129
80	114	134
224	121	127
274	136	121
167	134	135
127	127	126
141	110	119
145	122	135
75	104	137
205	92	142
208	105	138
125	126	123
205	92	142
273	135	125
76	101	135
79	106	139
64	130	135
256	136	132
48	122	129
144	110	138
13	121	117
13	121	117
100	126	130
282	122	125
100	126	130
242	125	122
80	114	134
12	130	127
81	116	129
208	91	141
80	105	123
238	132	131
134	122	133
208	107	139
56	124	130
118	133	151
46	124	127
242	121	131
36	137	123
144	114	133
12	130	127
221	121	125
294	118	116
255	136	129
52	114	142
31	130	132
145	111	137
49	128	129
10	133	127
127	129	126
144	110	138
31	130	132
293	130	117
104	129	125
255	139	124
78	118	123
125	126	123
64	130	135
64	130	135
31	130	132
188	113	146
226	115	133
282	122	125
174	134	146
127	127	126
256	136	132
32	128	137
91	133	117
193	126	140
216	100	133
46	124	127
124	120	123
96	133	139
208	91	141
167	134	135
175	134	129
118	133	151
184	114	143
54	110	131
