28	349	191
45	349	178
61	354	184
80	336	176
94	341	179
113	357	178
129	386	183
145	417	191
164	437	196
184	492	178
199	485	192
218	466	180
238	472	170
257	548	146
277	500	119
297	506	100
315	445	112
334	422	115
23	348	192
40	348	171
60	352	175
78	334	172
94	338	174
112	360	175
131	393	175
148	416	184
164	429	184
180	496	182
200	476	188
219	478	178
23	354	190
40	357	179
56	349	180
93	341	183
108	350	183
133	393	200
155	432	207
169	444	214
182	477	211
195	494	206
208	490	204
226	485	182
251	533	144
282	508	106
297	502	100
318	452	114
338	397	110
23	346	187
41	346	187
66	353	186
84	341	183
107	356	178
140	400	179
158	433	187
181	482	204
208	505	200
240	485	172
253	564	140
278	504	119
305	501	108
322	430	116
347	389	122
44	341	175
24	364	196
47	369	179
83	349	176
105	357	186
128	386	188
146	410	194
165	440	206
180	485	216
205	489	194
222	478	186
256	545	132
277	505	119
293	498	92
327	432	103
345	404	102
20	350	187
39	352	196
54	357	192
78	345	183
95	345	183
115	365	191
136	394	191
153	428	192
168	437	194
199	485	186
221	472	180
238	468	156
252	556	142
279	501	119
320	442	102
16	348	204
41	346	180
55	352	175
70	345	187
92	337	179
117	365	184
139	404	199
164	433	199
179	480	199
192	493	190
205	466	196
219	465	184
232	472	176
251	560	152
265	526	151
280	497	126
294	506	112
319	440	119
333	430	120
348	402	111
17	341	190
32	350	191
48	349	187
72	338	187
86	338	183
101	356	182
114	366	179
131	385	191
145	409	196
159	436	192
187	496	184
202	470	198
218	466	190
234	458	179
252	558	147
269	528	146
285	494	108
304	498	108
321	444	120
336	424	119
2	378	123
18	342	188
42	348	187
56	354	180
70	350	187
85	341	182
103	356	186
117	365	183
134	369	190
147	417	194
164	428	199
181	497	196
198	472	192
212	477	187
231	472	176
249	541	155
264	525	139
279	496	115
293	505	103
311	453	110
328	437	128
342	416	119
13	353	176
29	341	188
44	353	182
59	356	176
73	336	180
87	337	178
103	352	180
118	377	182
132	389	190
148	412	192
164	432	195
189	488	180
205	469	188
225	462	180
240	468	174
256	544	155
272	505	147
287	496	108
301	505	110
316	442	123
331	438	122
344	412	119
13	342	184
33	344	195
48	348	179
63	353	183
78	344	180
92	341	180
46	348	192
13	366	183
32	346	200
54	349	180
68	353	182
87	341	180
109	354	176
125	381	172
146	404	188
165	430	200
23	358	196
46	346	176
67	348	176
80	334	176
98	342	179
180	481	191
221	464	171
240	482	152
273	508	115
317	445	95
343	412	107
35	345	178
60	348	172
93	340	172
116	364	175
36	353	183
65	368	195
92	344	191
112	356	191
131	384	182
146	409	196
167	436	203
189	509	191
211	480	190
234	474	172
18	344	190
31	346	175
69	349	163
90	336	159
105	353	168
21	340	198
41	361	174
62	348	172
83	340	164
104	354	179
123	393	186
145	409	195
171	446	191
192	500	175
240	469	164
