199	469	188	159
94	341	179	24
180	484	186	20
133	392	183	13
121	380	183	11
292	504	114	23
12	341	188	44
15	338	192	14
294	501	115	27
157	422	187	18
124	384	179	13
175	486	191	20
179	485	183	12
153	425	191	41
264	524	143	26
184	481	183	22
25	345	183	20
284	504	114	19
124	384	172	18
5	344	187	15
113	368	186	27
65	340	179	22
172	469	202	21
255	540	154	21
147	414	196	23
154	426	199	21
100	352	182	29
31	340	186	27
21	340	188	20
43	345	183	30
176	480	207	20
54	345	182	18
290	510	116	20
294	505	114	18
167	442	198	25
226	466	190	23
227	462	183	15
292	505	112	15
304	481	119	17
320	442	128	23
266	513	148	20
316	444	124	16
133	390	196	20
267	513	140	17
316	445	119	18
234	477	171	18
236	486	174	16
214	458	190	23
91	341	186	25
188	482	194	29
293	504	114	36
77	337	176	52
115	377	179	18
221	457	251	27
197	469	196	16
250	538	143	11
264	521	138	13
292	506	99	8
51	352	176	18
25	340	182	8
99	353	174	125
232	469	164	32
172	464	182	52
297	498	115	40
126	378	174	35
214	454	182	23
183	482	184	28
195	468	195	26
67	337	171	20
194	473	191	34
54	354	164	9
264	512	144	28
311	444	108	10
15	340	184	17
160	428	186	10
278	485	118	12
157	434	192	8
6	345	180	21
286	510	90	15
38	350	167	9
55	353	166	30
60	348	174	23
286	500	107	89
251	549	147	31
315	445	116	21
