233	188	158	3
198	173	145	10
21	142	75	9
25	159	85	13
130	186	98	9
88	190	105	10
66	150	134	13
30	182	137	11
77	141	131	15
43	175	133	12
168	200	187	7
261	192	124	13
25	156	86	13
190	163	120	13
114	139	128	9
269	174	110	24
190	169	121	12
43	173	136	9
104	172	126	8
83	175	106	15
16	167	89	17
69	139	94	17
148	158	100	15
191	170	125	11
134	179	134	15
236	159	116	15
90	196	97	15
69	144	94	16
24	149	80	16
255	214	106	13
141	172	103	13
280	136	137	17
122	153	122	22
94	193	118	18
59	174	130	15
136	180	135	14
111	140	112	12
47	174	109	16
221	172	106	15
124	165	142	15
51	171	138	14
139	176	106	17
118	137	115	20
176	176	134	14
259	202	106	15
223	172	138	16
40	174	93	22
245	200	106	15
188	160	108	15
159	142	134	16
72	133	98	18
111	141	96	19
20	144	87	18
158	144	147	15
271	168	189	115
45	170	122	9
177	161	110	9
112	137	110	11
232	154	149	14
219	145	158	16
28	176	101	23
83	176	97	20
77	140	134	21
162	166	148	17
195	172	165	17
230	150	119	21
125	174	155	16
245	200	107	16
255	210	104	17
58	168	133	17
169	172	161	3
48	168	108	11
55	164	142	8
69	152	118	7
61	169	127	6
266	171	107	6
186	165	114	8
9	164	119	5
25	165	84	5
107	155	95	7
134	181	134	19
193	174	158	16
63	161	142	17
258	205	99	17
196	175	153	18
