12	327	113
26	255	106
66	362	74
18	224	65
34	261	50
51	335	112
67	356	47
17	310	71
33	281	47
48	401	115
65	394	66
16	277	42
34	277	50
49	369	93
65	398	99
19	280	59
34	284	66
49	387	113
66	378	64
17	305	56
33	275	53
49	388	115
66	382	72
18	291	65
33	269	64
48	379	100
66	387	69
17	272	14
37	268	90
51	382	160
21	262	87
35	253	90
53	349	106
70	327	90
14	347	96
31	286	75
49	368	102
67	325	69
15	325	78
29	264	105
51	319	84
69	352	102
21	266	99
34	269	75
54	299	121
15	335	74
33	275	56
51	362	102
70	337	68
18	310	55
31	269	34
53	331	90
68	366	90
20	278	93
35	268	94
51	371	127
67	368	90
13	366	105
36	290	100
49	494	130
70	376	68
18	266	62
34	264	80
51	344	113
71	354	84
13	350	119
32	310	90
50	375	103
67	387	94
14	343	103
33	288	84
11	388	244
35	341	156
52	445	216
71	454	156
14	420	213
37	387	185
55	440	194
21	388	184
37	388	179
55	463	206
15	438	203
28	365	194
41	356	154
15	404	165
28	365	157
41	359	147
22	308	87
35	286	87
53	397	159
71	382	83
14	357	118
48	396	149
62	398	147
21	305	102
36	280	87
50	366	116
20	288	94
36	284	96
51	391	122
70	391	87
20	365	129
47	448	128
71	384	80
20	256	94
35	250	82
48	423	102
69	375	68
15	354	106
32	269	81
49	444	107
68	388	88
15	363	125
35	268	94
49	416	115
67	397	68
13	375	126
28	319	90
48	409	97
67	354	56
13	371	99
29	313	72
47	409	81
64	397	102
13	394	100
30	315	80
49	441	131
65	396	85
13	365	107
30	316	84
48	396	107
66	425	90
12	391	129
29	312	99
50	410	100
67	404	65
11	390	102
32	328	78
50	357	113
66	418	90
13	384	94
32	322	68
50	354	129
65	447	90
15	369	103
34	283	99
48	428	115
66	440	94
10	401	135
30	362	128
49	344	78
67	378	53
15	381	94
30	308	55
47	442	88
61	381	94
20	319	90
35	299	80
52	368	109
68	378	59
15	368	94
31	332	60
49	393	107
67	381	43
16	368	85
32	313	65
50	397	103
69	382	47
21	308	78
35	277	65
51	371	122
67	382	65
19	272	66
49	425	93
67	397	58
14	375	88
34	287	63
49	416	104
68	384	63
14	337	87
32	303	63
48	415	102
66	401	41
22	249	116
37	261	94
51	384	122
71	368	91
22	296	116
52	391	147
23	310	119
37	300	103
53	398	138
22	281	127
10	387	166
32	319	75
66	422	93
19	291	75
49	432	97
52	375	163
53	376	121
54	412	141
35	334	109
38	322	108
38	338	113
39	316	113
39	318	119
23	324	116
55	397	146
21	271	102
48	366	154
66	369	86
13	349	110
32	242	84
50	327	96
68	332	81
13	356	99
35	233	59
50	335	103
50	398	121
29	275	106
53	344	115
22	291	93
53	394	127
14	354	143
40	330	127
68	404	43
24	215	110
52	350	127
37	253	94
68	397	64
24	227	134
51	388	112
35	308	65
