8	230	124
34	216	110
59	226	107
79	182	84
94	228	102
110	192	106
18	190	115
37	217	110
56	218	99
75	184	92
91	166	132
109	189	103
22	214	126
64	241	103
82	198	96
101	202	110
20	202	111
41	220	110
62	232	95
85	184	102
107	197	115
21	201	128
43	218	110
64	229	111
86	181	114
109	184	115
21	190	126
43	208	119
63	212	112
84	181	103
23	217	118
61	206	106
75	180	120
91	176	144
19	210	119
32	201	134
56	209	111
72	205	128
91	174	140
113	180	115
16	217	112
37	188	119
64	198	96
91	181	132
17	220	115
32	200	116
46	210	115
66	202	111
84	176	110
97	173	118
22	220	119
35	218	119
66	218	104
104	193	107
16	213	115
37	205	119
60	204	106
82	197	110
99	190	116
14	197	114
27	197	114
41	197	114
56	192	108
19	197	119
64	242	111
97	189	131
110	189	115
16	204	98
38	204	114
96	188	111
22	208	107
37	214	110
64	230	92
77	194	90
103	185	100
22	200	115
82	186	96
96	190	108
16	206	99
35	216	116
76	177	102
103	192	118
18	201	103
44	226	115
77	189	92
95	200	124
15	213	95
31	196	102
44	214	107
62	218	103
77	190	99
101	188	107
16	208	104
17	197	103
39	245	108
64	245	108
90	165	150
103	196	103
7	208	102
20	200	115
35	234	116
57	214	111
72	178	119
89	189	120
113	194	116
15	186	96
30	190	114
52	154	120
67	193	99
82	212	106
102	208	104
9	214	115
28	198	111
43	232	103
59	225	98
75	185	94
90	180	116
106	205	103
9	220	112
27	206	111
44	230	108
60	216	100
75	196	94
92	210	108
107	225	80
9	222	99
26	224	100
58	213	99
77	194	100
94	208	112
113	194	103
16	206	99
30	210	102
59	220	103
74	189	99
90	206	122
104	208	96
9	212	115
22	226	103
36	234	106
53	162	119
74	198	123
90	193	118
104	201	116
7	230	122
23	234	115
38	226	115
54	200	104
71	214	120
88	192	114
103	194	103
9	204	118
24	225	120
38	228	112
53	185	107
68	218	108
82	209	103
100	205	106
9	201	111
25	213	112
40	214	120
58	222	100
89	172	136
103	201	96
8	217	104
26	182	111
41	236	103
61	226	103
78	212	96
95	217	96
111	214	92
11	214	96
35	204	106
52	169	104
66	236	91
82	212	95
111	206	100
12	222	99
31	196	108
20	197	120
38	197	120
60	192	102
77	204	123
100	185	126
24	202	124
38	202	124
55	172	126
78	197	124
93	186	139
19	202	96
39	212	108
60	225	104
77	198	104
94	197	111
112	201	115
102	197	119
24	210	120
108	192	123
26	213	126
80	197	119
101	185	123
20	193	124
109	192	116
26	209	123
20	184	135
40	230	126
57	205	123
71	181	120
84	208	107
108	194	104
24	213	123
45	225	126
60	221	126
78	181	102
26	216	100
75	162	106
108	201	98
14	213	94
36	228	118
20	177	119
40	252	124
64	269	98
88	136	148
108	198	111
21	209	124
61	222	114
85	206	100
111	224	99
23	208	132
