253	234	235	48
589	306	211	17
545	352	223	11
671	362	261	36
571	315	220	20
267	211	231	16
183	292	191	20
243	252	228	23
272	207	237	14
160	267	201	15
174	301	192	20
343	156	251	28
140	232	201	24
442	202	265	37
121	195	222	20
451	226	267	10
121	201	217	13
357	146	251	34
326	146	241	20
199	290	191	13
189	291	192	19
472	333	271	18
164	273	191	15
324	148	259	35
569	309	227	17
401	171	270	30
517	369	228	17
94	126	253	16
688	358	250	17
237	264	213	14
70	235	280	12
645	338	267	34
697	362	243	18
694	366	249	17
715	355	244	15
466	291	285	23
688	366	255	17
649	349	220	16
286	202	239	19
61	289	277	20
165	276	198	21
590	312	220	14
701	355	245	12
556	338	233	13
706	360	244	11
634	343	197	12
272	213	237	16
48	301	281	17
427	184	270	53
580	315	221	37
630	340	193	16
532	362	211	12
472	294	213	10
350	163	265	14
172	296	196	11
57	300	264	10
517	382	226	12
236	277	207	10
415	180	269	12
309	175	255	17
517	380	233	26
166	283	195	20
534	351	217	30
280	220	244	11
428	189	263	63
258	224	237	20
242	250	222	26
477	354	251	16
389	164	286	31
252	247	207	13
397	175	263	12
472	327	265	11
424	190	243	12
133	218	198	8
219	295	193	11
634	355	161	16
127	218	180	10
67	256	273	22
104	134	234	21
164	272	190	19
53	297	263	17
