18	218	271
43	292	265
70	249	275
92	132	252
117	177	223
141	226	203
165	270	193
187	296	189
209	298	193
230	284	222
252	237	233
273	204	238
295	205	229
319	154	249
341	162	252
363	141	265
383	170	258
406	169	269
429	182	267
453	223	263
476	332	267
498	433	246
520	373	226
541	349	219
563	322	227
585	301	216
607	328	201
630	334	175
653	340	199
675	351	263
30	240	258
43	301	253
66	261	263
88	154	253
117	166	229
139	229	207
161	258	191
184	301	189
206	298	190
232	279	215
255	235	238
284	196	238
308	196	238
358	156	249
378	166	249
395	174	264
441	205	257
464	268	251
488	423	247
511	386	219
530	366	210
549	350	214
572	324	214
591	308	220
609	325	199
642	356	191
667	352	238
688	370	240
708	361	234
35	250	283
63	278	265
88	147	257
118	154	225
145	229	209
178	296	199
205	294	197
235	280	229
264	217	243
298	207	228
325	153	238
353	160	256
377	160	256
403	175	267
425	183	267
453	226	264
498	430	241
517	376	215
540	348	214
563	328	233
581	314	227
597	303	199
615	337	186
634	334	160
649	348	187
672	352	262
687	362	245
702	354	222
717	356	257
44	288	276
25	230	263
44	300	268
59	294	271
75	236	269
91	148	257
109	142	238
125	200	214
143	235	216
156	256	198
173	300	179
187	292	189
204	300	197
219	298	207
234	280	223
250	243	228
263	219	240
278	212	233
293	196	245
308	187	245
321	157	251
349	157	253
366	156	262
381	168	267
395	172	264
412	176	268
425	181	270
438	208	269
454	235	269
467	276	274
495	445	268
509	391	226
536	363	226
551	345	223
569	313	226
590	314	225
616	350	209
634	350	187
652	352	204
668	360	251
686	369	253
704	362	246
723	349	229
23	231	265
40	295	281
57	290	274
74	230	277
92	152	268
110	126	241
125	202	227
142	235	210
171	286	191
184	290	196
197	297	198
212	308	202
226	286	215
240	260	227
257	219	244
276	213	241
290	201	232
313	177	244
341	157	256
358	160	258
375	151	261
389	166	259
405	177	265
423	182	262
436	186	265
451	228	265
468	286	271
481	376	267
499	423	247
516	376	221
530	367	221
545	348	229
561	327	228
574	303	228
590	306	223
605	312	216
619	356	204
634	340	197
649	354	213
667	355	257
683	372	259
698	369	238
713	354	240
28	247	270
43	304	264
87	168	275
100	128	252
116	154	228
135	212	216
154	248	198
168	266	203
192	297	192
208	297	192
223	297	207
243	270	226
46	314	269
68	254	265
91	135	253
124	170	213
148	235	202
48	300	263
94	129	235
131	194	201
251	242	221
289	200	221
322	152	244
352	160	257
387	160	259
413	175	258
437	196	262
61	272	253
76	207	271
89	117	262
134	217	196
156	258	181
178	292	175
202	301	191
225	294	192
247	240	243
40	280	261
58	297	259
87	171	255
129	196	213
153	243	191
277	217	240
299	204	227
319	164	239
337	141	253
377	157	263
417	177	274
442	211	277
464	268	271
484	399	261
502	408	226
