544	330	334	40
571	298	214	36
71	321	270	19
465	426	228	18
345	378	288	20
357	384	278	19
42	356	155	23
422	406	175	19
397	268	136	23
352	374	379	12
378	224	252	18
389	361	194	18
571	308	230	22
137	325	202	15
342	309	318	15
327	344	196	18
124	369	228	14
100	294	192	19
490	353	188	15
277	340	304	29
231	324	322	23
581	278	292	31
454	437	220	25
405	302	187	26
412	329	186	18
443	353	247	24
89	321	280	24
34	372	246	19
532	317	332	20
596	313	246	20
536	366	248	19
528	344	222	24
444	376	272	21
61	377	199	23
333	345	311	15
518	322	290	19
264	356	234	29
427	360	182	22
23	396	291	18
526	324	302	28
368	358	282	17
296	320	230	23
243	380	307	25
542	330	223	22
133	313	230	27
167	388	214	20
34	369	243	20
207	366	235	18
489	358	220	16
414	293	208	11
81	264	382	23
491	252	312	13
104	308	283	13
571	308	239	15
212	310	203	10
538	344	312	25
219	350	215	9
477	344	204	12
238	362	278	15
204	337	226	21
461	332	146	27
464	398	182	19
435	274	215	15
104	324	284	12
111	393	275	15
592	320	240	28
379	185	255	22
490	357	178	14
313	352	302	14
265	390	272	4
264	369	278	6
27	390	270	8
61	357	202	10
37	342	231	14
371	426	199	9
190	422	238	8
584	313	235	10
588	332	250	8
312	336	295	9
376	313	212	32
562	326	212	20
333	341	304	24
156	437	200	23
533	313	286	18
