325	108	79
457	98	58
130	136	115
304	100	79
245	109	83
81	137	129
291	105	80
160	126	104
251	105	85
262	108	87
138	128	112
86	132	128
375	104	75
64	134	134
284	108	82
68	131	138
242	109	92
145	124	117
333	111	82
150	122	110
324	105	79
428	103	61
115	125	110
74	129	132
171	119	108
335	108	79
258	109	83
331	109	73
186	117	98
142	132	111
305	112	92
444	110	62
222	110	85
380	111	78
304	110	78
409	110	78
86	128	122
456	100	61
356	111	77
190	107	93
120	128	122
221	107	103
29	143	145
124	124	117
451	94	45
257	102	96
120	122	99
172	119	104
459	95	58
210	121	94
61	143	138
337	123	74
254	112	80
150	121	108
472	91	59
130	135	123
246	102	90
154	110	97
421	100	58
251	111	91
383	109	84
331	111	77
205	114	86
223	114	86
350	103	74
439	103	58
327	106	73
311	106	73
417	106	73
295	94	68
426	104	70
444	96	64
434	109	70
68	129	138
74	132	130
12	147	175
273	104	85
164	127	109
116	135	117
153	113	114
364	110	68
205	118	98
125	128	102
339	115	73
292	118	93
363	114	66
215	114	103
182	120	103
421	115	69
380	106	79
133	115	114
434	106	70
340	104	78
56	135	138
243	108	95
84	126	137
119	129	133
75	129	134
72	136	150
91	138	130
115	136	140
80	128	150
168	126	123
242	104	98
402	120	69
346	104	94
226	108	104
146	134	110
73	142	137
163	108	114
358	124	72
191	110	110
109	130	130
256	116	103
20	127	158
402	88	70
148	122	110
390	113	84
442	100	52
239	104	89
200	118	96
63	131	155
368	133	154
459	102	76
438	103	69
131	130	104
221	112	97
167	122	103
202	107	96
280	114	90
435	104	62
73	128	137
319	126	94
313	120	93
36	132	149
355	101	87
207	115	87
405	108	60
215	109	90
58	124	140
136	122	128
17	144	153
405	101	64
296	105	70
369	128	110
235	121	126
143	120	96
196	113	87
380	115	66
59	138	155
110	133	141
28	147	149
269	113	84
208	112	84
