7	140	178
23	139	162
38	137	151
54	132	148
69	132	139
85	132	134
106	131	128
120	130	118
135	128	111
152	120	114
167	119	107
183	118	104
198	112	103
213	110	95
230	106	94
250	106	92
266	108	86
282	110	84
297	110	78
313	108	75
330	108	71
345	108	71
359	106	70
374	106	70
389	105	66
405	104	62
420	101	62
436	100	61
450	99	61
464	98	58
13	147	180
28	132	167
44	132	162
58	137	147
72	136	146
89	132	144
105	132	139
118	132	126
132	129	126
170	120	118
185	119	117
200	118	110
213	111	98
229	106	98
245	107	95
260	109	94
274	110	94
288	111	92
301	112	84
324	111	87
343	111	82
362	111	78
378	108	72
396	107	72
413	107	72
429	105	72
455	100	67
473	100	64
493	104	59
22	136	153
41	134	150
57	134	150
71	134	138
88	129	134
103	129	130
118	129	133
132	130	117
146	129	114
159	124	114
175	118	114
190	118	110
204	113	109
217	105	102
233	107	96
249	108	95
9	152	175
27	148	170
43	137	152
61	134	138
76	134	138
89	134	138
106	134	138
121	132	118
136	132	118
158	123	111
176	122	110
201	115	87
220	106	87
238	109	85
254	109	85
12	147	162
27	147	162
40	137	157
57	137	155
74	136	152
87	133	153
102	133	147
115	133	141
131	132	138
145	128	134
162	120	121
177	120	116
190	118	114
207	111	109
227	112	98
240	112	101
253	112	100
269	116	97
282	112	91
295	112	90
309	111	86
324	112	82
337	112	82
352	108	78
367	110	74
381	112	74
397	106	71
410	106	71
423	108	65
437	104	68
451	101	67
465	101	67
481	100	62
498	100	61
15	130	153
28	138	169
44	138	169
60	138	162
76	138	157
92	136	146
108	134	142
124	132	130
140	131	125
154	123	124
170	117	118
190	113	109
204	115	111
220	112	103
234	112	105
247	111	100
260	110	98
277	111	94
292	113	91
306	109	87
319	112	81
333	112	79
349	110	78
364	108	75
378	108	75
392	108	75
408	108	71
428	104	65
441	100	63
461	100	61
479	102	61
496	104	59
13	130	138
26	143	168
43	140	166
57	138	158
73	138	155
86	138	151
100	133	142
113	133	138
127	134	132
143	127	125
157	122	119
170	120	117
185	120	116
199	112	106
213	111	99
235	112	99
249	110	98
263	112	97
278	114	94
293	111	87
307	112	86
321	113	82
334	110	80
348	110	76
362	109	80
375	109	78
389	110	78
403	109	71
420	105	66
433	102	65
447	101	61
461	100	65
475	102	61
489	100	62
9	161	189
28	137	158
46	136	148
67	131	142
86	132	137
107	132	133
127	130	126
154	125	121
172	120	118
187	120	118
16	145	157
36	140	156
87	133	137
108	131	129
127	130	121
21	140	139
43	135	144
64	131	138
89	133	132
112	129	121
135	132	112
156	116	115
178	117	96
201	115	96
220	108	100
10	144	147
24	144	147
38	140	133
51	136	124
68	135	118
82	132	110
95	132	99
109	132	112
126	129	121
139	126	118
14	142	172
35	141	156
58	137	145
74	137	134
93	136	130
28	139	165
43	141	154
56	136	146
73	137	134
87	136	139
102	135	134
116	132	123
130	131	126
152	124	122
