20	264	310	20
837	147	335	12
1240	316	351	16
1243	314	340	17
1321	291	392	13
321	307	312	14
803	156	326	13
35	252	314	16
1364	277	415	10
1426	325	498	17
308	286	454	6
1544	213	500	13
603	195	475	7
752	197	450	11
1038	232	461	11
1663	81	340	20
231	286	335	20
1376	280	422	15
1398	263	401	22
504	243	353	18
859	165	347	22
20	264	314	15
213	284	338	21
642	184	351	17
394	193	374	19
497	241	351	21
783	158	342	29
439	227	354	26
525	231	363	24
367	259	324	22
1230	343	367	26
1152	236	378	18
784	163	340	14
1352	229	422	20
831	147	347	16
1408	243	392	17
264	259	315	17
318	300	306	20
594	193	362	26
642	186	356	22
846	156	358	20
1300	312	402	22
576	208	360	22
293	241	317	21
676	197	365	17
1293	332	390	18
1312	328	390	22
1064	215	356	17
1298	312	395	17
1639	74	356	30
234	280	330	9
1193	282	370	3
419	204	365	3
788	167	324	6
512	236	351	2
460	227	351	20
1364	272	401	20
502	241	351	16
167	273	315	19
204	282	331	19
1155	245	369	18
443	224	354	17
1621	110	372	22
669	192	338	21
682	188	351	19
220	288	319	44
529	200	317	8
416	188	365	5
1209	339	388	9
997	231	369	7
417	192	346	7
714	174	353	8
86	224	290	14
77	236	308	7
725	174	344	19
1521	298	402	19
1117	202	342	15
1328	259	379	14
757	165	342	14
