69	261	103
142	221	68
211	197	141
284	295	78
137	212	114
266	271	87
253	290	58
202	241	136
214	211	138
49	268	48
245	260	65
82	235	108
43	306	55
311	235	138
341	267	93
285	273	85
54	258	59
300	217	119
127	182	93
167	116	58
227	239	101
71	256	80
271	285	68
163	149	87
25	284	89
28	298	56
330	260	167
281	277	72
18	289	146
69	250	83
336	269	125
134	187	122
279	291	70
343	292	76
103	203	115
191	207	103
40	286	77
112	182	132
154	211	48
190	197	98
35	303	80
28	305	66
294	223	80
232	247	94
47	287	60
204	227	130
21	291	138
125	154	51
288	248	85
35	272	80
94	218	109
19	293	148
223	244	116
303	217	121
184	194	68
88	233	112
214	209	141
301	233	123
184	186	84
35	278	88
174	178	85
106	200	115
231	262	102
206	214	134
122	149	68
276	298	66
321	222	163
273	283	64
153	207	47
339	261	102
38	269	63
305	245	125
275	300	68
199	235	137
327	239	179
309	245	131
110	184	123
64	336	91
149	203	37
163	152	94
98	216	107
117	170	75
37	312	50
138	210	80
175	186	70
114	170	98
296	211	95
244	265	76
159	157	65
203	215	141
75	236	84
127	169	67
187	209	100
23	281	81
114	155	102
171	140	69
253	284	66
253	281	48
314	236	153
161	141	120
332	244	122
337	243	101
324	222	185
255	262	60
108	167	107
40	274	47
316	175	159
224	246	131
287	245	74
30	287	70
25	287	72
109	167	116
99	217	100
318	230	171
134	181	110
59	314	80
161	143	88
117	119	13
116	148	66
74	243	59
77	271	94
259	284	77
278	307	75
88	207	134
228	244	108
184	204	89
121	150	92
261	286	89
121	147	90
217	230	125
342	288	88
219	230	122
170	165	85
317	205	156
261	270	108
188	221	104
304	216	138
12	269	152
225	254	126
234	256	76
106	187	117
317	231	152
254	278	49
189	194	97
285	258	87
327	296	195
86	265	145
127	175	67
133	192	131
230	288	84
178	219	54
67	238	73
104	186	107
184	204	104
103	194	102
15	287	181
278	294	91
139	231	102
175	167	76
115	185	109
