6	353	214	6
62	401	206	24
198	238	236	20
230	348	244	18
58	445	175	18
130	337	231	14
18	392	232	12
254	232	223	21
268	278	227	12
253	197	216	18
216	509	230	19
128	374	226	14
232	302	230	23
247	313	210	16
170	268	215	12
256	289	238	15
66	340	227	13
257	308	243	12
174	230	235	19
247	314	214	15
64	381	230	14
216	516	240	21
23	448	232	17
114	306	203	18
119	352	222	18
193	362	230	20
234	197	234	26
232	296	248	22
154	302	234	20
111	293	194	25
236	140	226	22
46	424	292	19
242	273	228	16
282	237	228	16
203	386	262	19
262	264	244	16
27	441	239	18
232	296	235	22
280	242	223	17
46	424	292	15
91	338	224	25
223	324	235	23
289	285	242	15
238	146	244	25
18	390	259	19
64	388	244	16
198	244	240	20
52	533	288	20
271	188	251	20
249	245	218	24
123	377	218	19
73	324	191	14
222	366	223	13
288	280	227	18
109	233	182	19
282	236	179	15
177	236	191	8
46	410	255	13
82	324	203	8
58	422	176	12
36	493	214	34
157	288	187	29
118	322	202	26
193	354	182	31
233	252	188	31
176	198	180	28
53	528	238	26
231	324	211	25
104	338	155	25
81	317	171	21
219	481	168	7
203	365	240	5
58	449	174	6
298	406	164	5
222	377	146	12
243	308	182	6
214	434	172	6
186	308	187	8
136	246	175	9
244	320	190	15
33	409	218	18
71	342	156	20
57	496	162	20
34	434	214	20
