429	255	96	17
306	234	93	11
171	147	97	13
562	243	91	16
70	117	97	14
131	126	103	12
447	250	93	17
531	229	93	15
485	240	92	12
609	279	92	14
230	195	92	10
185	156	94	9
384	257	100	11
484	234	90	12
326	242	94	13
144	135	92	13
613	282	90	15
107	114	92	11
271	225	98	13
424	258	93	19
406	260	93	19
548	234	94	17
352	249	103	19
552	242	94	19
146	130	91	17
446	245	94	16
478	242	93	17
201	174	100	16
196	164	93	15
311	237	92	17
465	239	93	17
86	116	96	13
342	251	92	21
394	258	91	17
258	216	84	19
125	123	97	16
138	126	97	19
335	238	88	18
432	253	88	15
185	159	90	15
349	248	96	18
563	247	90	16
128	129	100	14
295	229	85	14
28	113	91	15
151	132	88	14
317	239	94	18
484	240	90	18
221	187	95	16
244	203	94	22
77	123	94	16
18	114	97	12
85	112	94	11
364	258	92	18
171	156	103	8
384	267	91	8
438	244	87	7
373	258	85	6
368	252	92	7
611	294	89	10
225	199	93	6
579	243	97	11
82	132	100	7
338	254	88	11
590	276	94	13
75	116	86	8
175	153	94	10
598	264	85	13
461	236	87	13
33	126	100	8
526	219	90	15
559	230	90	8
127	131	96	8
477	210	99	8
265	207	96	8
588	236	101	9
140	134	97	9
584	261	88	15
369	260	93	14
533	229	94	14
150	139	88	13
46	115	94	15
