322	158	101	9
326	152	111	8
488	203	107	10
235	243	117	12
257	232	121	9
177	186	113	8
290	287	106	13
75	212	117	10
108	190	181	9
70	200	112	8
197	220	119	7
262	251	111	12
151	212	118	6
530	163	98	7
249	248	115	9
16	212	118	6
448	197	119	5
133	198	114	6
218	226	120	15
40	180	119	12
51	170	114	15
423	244	130	12
51	169	114	15
40	187	118	16
408	209	119	16
429	220	121	14
192	209	119	12
104	186	123	16
32	203	111	12
347	192	121	10
410	220	122	16
453	194	116	13
121	200	119	12
228	229	117	10
272	294	107	13
25	225	121	12
16	210	117	15
130	208	121	14
184	182	127	13
131	207	110	10
251	252	129	13
158	207	113	15
468	155	91	13
145	193	112	18
307	234	116	12
233	233	117	13
234	234	132	21
120	210	107	8
130	196	180	12
356	219	131	7
150	200	114	3
451	192	109	4
344	184	109	4
394	232	111	3
22	218	111	14
314	199	107	15
324	162	109	15
50	170	119	14
333	176	117	11
221	230	121	13
423	239	127	18
249	268	130	14
206	247	119	13
437	230	124	12
462	180	103	10
348	202	109	6
60	176	106	6
126	200	103	7
135	198	101	5
14	201	99	6
331	168	99	5
52	170	105	8
248	256	106	9
468	159	95	6
531	169	112	10
237	251	115	17
250	263	117	12
269	284	110	16
438	224	116	19
