137	249	198	10
358	302	199	44
347	282	199	18
196	218	199	14
42	170	220	15
271	218	203	9
287	261	200	10
104	222	219	12
89	202	223	12
196	224	194	68
9	190	204	12
350	290	214	150
246	197	178	12
127	254	195	11
303	265	184	20
309	265	186	8
111	217	195	8
111	222	202	6
57	161	208	9
274	241	204	14
28	186	223	13
331	249	206	14
71	164	220	12
171	236	199	15
39	178	222	15
162	253	210	20
24	180	230	13
182	238	199	14
277	249	207	14
124	249	204	20
76	172	230	19
111	229	220	10
157	256	207	14
42	174	224	12
396	353	211	12
241	218	202	14
115	241	200	10
380	328	216	9
212	202	211	18
132	245	206	15
30	180	227	18
368	304	216	13
82	190	224	15
143	249	204	13
140	260	207	14
69	161	236	12
334	260	215	15
113	228	211	15
152	249	208	16
61	165	222	20
49	174	227	11
217	208	204	14
293	269	211	16
31	185	224	16
252	225	176	7
11	172	212	5
22	178	212	4
239	200	188	3
38	184	224	8
194	225	202	27
89	213	215	17
301	272	182	20
289	264	176	18
187	229	183	19
340	272	192	24
298	262	180	19
225	208	199	15
97	217	208	13
202	216	192	20
51	201	271	7
234	224	276	8
192	236	270	7
329	265	284	7
337	284	270	6
305	296	246	5
49	210	278	5
120	256	268	6
228	206	180	21
223	208	186	13
175	238	172	18
268	218	176	25
58	165	212	23
