9	189	189
27	217	195
43	226	197
62	243	192
80	223	188
96	240	194
113	226	191
139	306	165
157	390	177
175	459	165
191	451	185
210	427	213
229	402	261
245	412	287
264	388	258
280	333	270
295	268	234
311	241	225
328	217	210
346	207	201
363	247	219
381	247	198
406	268	212
425	264	201
444	268	209
461	262	215
490	285	224
507	313	215
524	349	213
543	388	189
13	202	192
32	222	186
48	222	186
61	222	186
78	222	186
98	235	185
136	259	191
152	357	167
165	438	170
181	471	170
194	468	170
217	409	246
235	417	270
250	414	270
270	363	272
283	310	252
301	261	237
316	253	237
342	229	212
364	229	212
379	229	212
395	267	192
418	267	192
433	267	192
449	267	192
469	267	218
484	267	218
497	325	210
510	367	227
534	369	228
549	382	213
570	331	230
590	271	131
607	250	129
626	222	180
646	226	204
664	246	182
683	246	182
706	244	185
727	327	194
752	427	230
774	477	288
793	433	281
812	429	284
849	340	275
867	331	246
886	228	224
904	261	219
921	288	212
939	316	221
970	441	327
996	438	386
1009	439	363
1033	414	327
1046	411	309
1062	382	278
1076	369	248
1093	325	245
1121	253	240
14	217	206
27	217	206
42	217	206
64	249	203
78	241	212
102	247	194
125	261	209
141	298	171
162	424	198
183	501	195
207	477	209
225	447	221
242	447	306
268	394	264
301	288	240
320	250	228
346	229	203
375	229	203
583	307	122
598	297	126
614	237	149
630	219	201
651	231	177
672	264	203
689	252	207
707	252	207
723	319	210
739	325	222
758	454	269
779	489	287
14	232	197
32	204	189
50	237	201
73	234	198
86	232	198
102	240	192
116	240	192
129	288	186
142	327	165
159	376	180
175	466	182
192	448	192
209	432	201
230	409	257
243	412	279
260	373	258
273	342	282
286	300	266
301	270	240
315	234	231
328	219	234
345	231	215
361	259	248
375	241	230
389	283	216
402	262	212
418	267	216
431	267	218
445	264	215
458	264	219
472	256	224
490	273	221
506	333	218
524	334	225
538	379	215
551	391	210
569	327	257
588	282	128
609	232	155
628	220	207
645	247	210
666	264	206
680	225	203
700	238	192
714	276	222
727	324	188
741	318	245
760	487	276
774	471	285
787	436	288
807	403	285
821	397	281
834	369	270
856	316	267
869	267	239
884	255	234
907	337	182
924	343	218
939	340	219
962	480	330
988	415	444
1013	447	360
1035	405	315
1052	430	296
1068	382	257
1083	334	243
1105	274	246
1118	279	239
1141	316	228
11	211	204
25	225	194
38	205	191
51	237	206
64	234	186
79	220	204
93	247	206
109	246	209
123	255	200
140	319	185
153	358	189
167	450	191
180	474	191
197	421	203
214	408	234
228	420	254
243	415	288
263	390	257
278	324	291
295	277	228
313	252	249
326	223	213
344	237	210
19	216	218
38	214	203
54	219	204
77	244	195
91	244	195
104	244	195
129	270	204
148	328	183
165	430	194
184	474	197
15	205	182
35	207	180
53	226	188
72	231	183
91	243	182
25	214	186
55	202	179
93	229	185
116	238	192
142	316	170
166	444	177
196	462	183
226	430	236
255	411	269
290	298	225
24	219	191
38	208	170
58	208	170
76	240	171
94	241	173
107	241	173
122	246	173
136	285	135
150	327	143
167	427	150
16	204	198
33	211	194
62	232	183
81	226	194
101	238	188
13	199	197
34	219	197
53	219	197
72	228	197
90	228	197
108	237	198
126	286	189
145	358	162
163	463	180
182	490	180
